datetime_beginning_utc,datetime_beginning_ept,area,ace_mw
2/3/2022 5:28:40 PM,2/3/2022 12:28:40 PM,PJM,-42.960000
2/3/2022 5:28:55 PM,2/3/2022 12:28:55 PM,PJM,32.800000
2/3/2022 5:29:10 PM,2/3/2022 12:29:10 PM,PJM,159.220000
2/3/2022 5:29:25 PM,2/3/2022 12:29:25 PM,PJM,129.730000
2/3/2022 5:29:40 PM,2/3/2022 12:29:40 PM,PJM,115.440000
2/3/2022 5:29:55 PM,2/3/2022 12:29:55 PM,PJM,102.220000
2/3/2022 5:30:10 PM,2/3/2022 12:30:10 PM,PJM,154.310000
2/3/2022 5:30:25 PM,2/3/2022 12:30:25 PM,PJM,114.100000
2/3/2022 5:30:40 PM,2/3/2022 12:30:40 PM,PJM,47.900000
2/3/2022 5:30:55 PM,2/3/2022 12:30:55 PM,PJM,141.650000
2/3/2022 5:31:10 PM,2/3/2022 12:31:10 PM,PJM,101.940000
2/3/2022 5:31:25 PM,2/3/2022 12:31:25 PM,PJM,82.600000
2/3/2022 5:31:40 PM,2/3/2022 12:31:40 PM,PJM,-19.200000
2/3/2022 5:31:55 PM,2/3/2022 12:31:55 PM,PJM,-63.010000
2/3/2022 5:32:10 PM,2/3/2022 12:32:10 PM,PJM,-63.920000
2/3/2022 5:32:25 PM,2/3/2022 12:32:25 PM,PJM,-39.600000
2/3/2022 5:32:40 PM,2/3/2022 12:32:40 PM,PJM,6.200000
2/3/2022 5:32:55 PM,2/3/2022 12:32:55 PM,PJM,-21.690000
2/3/2022 5:33:10 PM,2/3/2022 12:33:10 PM,PJM,-24.180000
2/3/2022 5:33:25 PM,2/3/2022 12:33:25 PM,PJM,-85.120000
2/3/2022 5:33:40 PM,2/3/2022 12:33:40 PM,PJM,-85.370000
2/3/2022 5:33:55 PM,2/3/2022 12:33:55 PM,PJM,-13.040000
2/3/2022 5:34:10 PM,2/3/2022 12:34:10 PM,PJM,-113.890000
2/3/2022 5:34:25 PM,2/3/2022 12:34:25 PM,PJM,-91.360000
2/3/2022 5:34:40 PM,2/3/2022 12:34:40 PM,PJM,-26.470000
2/3/2022 5:34:55 PM,2/3/2022 12:34:55 PM,PJM,-10.870000
2/3/2022 5:35:10 PM,2/3/2022 12:35:10 PM,PJM,-110.320000
2/3/2022 5:35:25 PM,2/3/2022 12:35:25 PM,PJM,-173.950000
2/3/2022 5:35:40 PM,2/3/2022 12:35:40 PM,PJM,-173.950000
2/3/2022 5:35:55 PM,2/3/2022 12:35:55 PM,PJM,-183.890000
2/3/2022 5:36:10 PM,2/3/2022 12:36:10 PM,PJM,-188.420000
2/3/2022 5:36:25 PM,2/3/2022 12:36:25 PM,PJM,-145.940000
2/3/2022 5:36:40 PM,2/3/2022 12:36:40 PM,PJM,-115.930000
2/3/2022 5:36:55 PM,2/3/2022 12:36:55 PM,PJM,-44.940000
2/3/2022 5:37:10 PM,2/3/2022 12:37:10 PM,PJM,-127.700000
2/3/2022 5:37:25 PM,2/3/2022 12:37:25 PM,PJM,-147.280000
2/3/2022 5:37:40 PM,2/3/2022 12:37:40 PM,PJM,-93.750000
2/3/2022 5:37:55 PM,2/3/2022 12:37:55 PM,PJM,13.370000
2/3/2022 5:38:10 PM,2/3/2022 12:38:10 PM,PJM,223.240000
2/3/2022 5:38:25 PM,2/3/2022 12:38:25 PM,PJM,241.760000
2/3/2022 5:38:40 PM,2/3/2022 12:38:40 PM,PJM,292.730000
2/3/2022 5:38:55 PM,2/3/2022 12:38:55 PM,PJM,333.510000
2/3/2022 5:39:10 PM,2/3/2022 12:39:10 PM,PJM,329.440000
2/3/2022 5:39:25 PM,2/3/2022 12:39:25 PM,PJM,319.050000
2/3/2022 5:39:40 PM,2/3/2022 12:39:40 PM,PJM,342.890000
2/3/2022 5:39:55 PM,2/3/2022 12:39:55 PM,PJM,336.260000
2/3/2022 5:40:10 PM,2/3/2022 12:40:10 PM,PJM,298.610000
2/3/2022 5:40:25 PM,2/3/2022 12:40:25 PM,PJM,332.390000
2/3/2022 5:40:40 PM,2/3/2022 12:40:40 PM,PJM,346.550000
2/3/2022 5:40:55 PM,2/3/2022 12:40:55 PM,PJM,292.870000
2/3/2022 5:41:10 PM,2/3/2022 12:41:10 PM,PJM,313.250000
2/3/2022 5:41:25 PM,2/3/2022 12:41:25 PM,PJM,324.780000
2/3/2022 5:41:40 PM,2/3/2022 12:41:40 PM,PJM,301.870000
2/3/2022 5:41:55 PM,2/3/2022 12:41:55 PM,PJM,324.280000
2/3/2022 5:42:10 PM,2/3/2022 12:42:10 PM,PJM,172.720000
2/3/2022 5:42:25 PM,2/3/2022 12:42:25 PM,PJM,61.760000
2/3/2022 5:42:40 PM,2/3/2022 12:42:40 PM,PJM,8.560000
2/3/2022 5:42:55 PM,2/3/2022 12:42:55 PM,PJM,7.100000
2/3/2022 5:43:10 PM,2/3/2022 12:43:10 PM,PJM,-45.260000
2/3/2022 5:43:25 PM,2/3/2022 12:43:25 PM,PJM,-56.060000
2/3/2022 5:43:40 PM,2/3/2022 12:43:40 PM,PJM,31.300000
2/3/2022 5:43:55 PM,2/3/2022 12:43:55 PM,PJM,-8.250000
2/3/2022 5:44:10 PM,2/3/2022 12:44:10 PM,PJM,35.580000
2/3/2022 5:44:25 PM,2/3/2022 12:44:25 PM,PJM,-10.750000
2/3/2022 5:44:40 PM,2/3/2022 12:44:40 PM,PJM,-22.950000
2/3/2022 5:44:55 PM,2/3/2022 12:44:55 PM,PJM,17.890000
2/3/2022 5:45:10 PM,2/3/2022 12:45:10 PM,PJM,16.320000
2/3/2022 5:45:25 PM,2/3/2022 12:45:25 PM,PJM,-4.070000
2/3/2022 5:45:40 PM,2/3/2022 12:45:40 PM,PJM,-37.160000
2/3/2022 5:45:55 PM,2/3/2022 12:45:55 PM,PJM,-26.150000
2/3/2022 5:46:10 PM,2/3/2022 12:46:10 PM,PJM,5.250000
2/3/2022 5:46:25 PM,2/3/2022 12:46:25 PM,PJM,46.620000
2/3/2022 5:46:40 PM,2/3/2022 12:46:40 PM,PJM,83.810000
2/3/2022 5:46:55 PM,2/3/2022 12:46:55 PM,PJM,81.590000
2/3/2022 5:47:10 PM,2/3/2022 12:47:10 PM,PJM,49.990000
2/3/2022 5:47:25 PM,2/3/2022 12:47:25 PM,PJM,74.670000
2/3/2022 5:47:40 PM,2/3/2022 12:47:40 PM,PJM,58.460000
2/3/2022 5:47:55 PM,2/3/2022 12:47:55 PM,PJM,49.610000
2/3/2022 5:48:10 PM,2/3/2022 12:48:10 PM,PJM,37.300000
2/3/2022 5:48:25 PM,2/3/2022 12:48:25 PM,PJM,19.150000
2/3/2022 5:48:40 PM,2/3/2022 12:48:40 PM,PJM,4.230000
2/3/2022 5:48:55 PM,2/3/2022 12:48:55 PM,PJM,3.570000
2/3/2022 5:49:10 PM,2/3/2022 12:49:10 PM,PJM,54.730000
2/3/2022 5:49:25 PM,2/3/2022 12:49:25 PM,PJM,64.490000
2/3/2022 5:49:40 PM,2/3/2022 12:49:40 PM,PJM,51.200000
2/3/2022 5:49:55 PM,2/3/2022 12:49:55 PM,PJM,110.230000
2/3/2022 5:50:10 PM,2/3/2022 12:50:10 PM,PJM,157.190000
2/3/2022 5:50:25 PM,2/3/2022 12:50:25 PM,PJM,84.140000
2/3/2022 5:50:40 PM,2/3/2022 12:50:40 PM,PJM,158.070000
2/3/2022 5:50:55 PM,2/3/2022 12:50:55 PM,PJM,119.510000
2/3/2022 5:51:10 PM,2/3/2022 12:51:10 PM,PJM,84.950000
2/3/2022 5:51:25 PM,2/3/2022 12:51:25 PM,PJM,-8.520000
2/3/2022 5:51:40 PM,2/3/2022 12:51:40 PM,PJM,-18.630000
2/3/2022 5:51:55 PM,2/3/2022 12:51:55 PM,PJM,-79.830000
2/3/2022 5:52:10 PM,2/3/2022 12:52:10 PM,PJM,-54.390000
2/3/2022 5:52:25 PM,2/3/2022 12:52:25 PM,PJM,-1.300000
2/3/2022 5:52:40 PM,2/3/2022 12:52:40 PM,PJM,66.950000
2/3/2022 5:52:55 PM,2/3/2022 12:52:55 PM,PJM,23.480000
2/3/2022 5:53:10 PM,2/3/2022 12:53:10 PM,PJM,-58.330000
2/3/2022 5:53:25 PM,2/3/2022 12:53:25 PM,PJM,-57.230000
2/3/2022 5:53:40 PM,2/3/2022 12:53:40 PM,PJM,-92.740000
2/3/2022 5:53:55 PM,2/3/2022 12:53:55 PM,PJM,-29.930000
2/3/2022 5:54:10 PM,2/3/2022 12:54:10 PM,PJM,11.780000
2/3/2022 5:54:25 PM,2/3/2022 12:54:25 PM,PJM,18.970000
2/3/2022 5:54:40 PM,2/3/2022 12:54:40 PM,PJM,10.030000
2/3/2022 5:54:55 PM,2/3/2022 12:54:55 PM,PJM,-26.620000
2/3/2022 5:55:10 PM,2/3/2022 12:55:10 PM,PJM,-84.910000
2/3/2022 5:55:25 PM,2/3/2022 12:55:25 PM,PJM,-133.280000
2/3/2022 5:55:40 PM,2/3/2022 12:55:40 PM,PJM,-193.180000
2/3/2022 5:55:55 PM,2/3/2022 12:55:55 PM,PJM,-225.030000
2/3/2022 5:56:10 PM,2/3/2022 12:56:10 PM,PJM,-112.620000
2/3/2022 5:56:25 PM,2/3/2022 12:56:25 PM,PJM,-124.070000
2/3/2022 5:56:40 PM,2/3/2022 12:56:40 PM,PJM,-35.740000
2/3/2022 5:56:55 PM,2/3/2022 12:56:55 PM,PJM,-7.150000
2/3/2022 5:57:10 PM,2/3/2022 12:57:10 PM,PJM,5.270000
2/3/2022 5:57:25 PM,2/3/2022 12:57:25 PM,PJM,-17.240000
2/3/2022 5:57:40 PM,2/3/2022 12:57:40 PM,PJM,3.470000
2/3/2022 5:57:55 PM,2/3/2022 12:57:55 PM,PJM,-103.890000
2/3/2022 5:58:10 PM,2/3/2022 12:58:10 PM,PJM,-137.590000
2/3/2022 5:58:25 PM,2/3/2022 12:58:25 PM,PJM,-130.290000
2/3/2022 5:58:40 PM,2/3/2022 12:58:40 PM,PJM,-137.490000
2/3/2022 5:58:55 PM,2/3/2022 12:58:55 PM,PJM,-117.590000
2/3/2022 5:59:10 PM,2/3/2022 12:59:10 PM,PJM,16.830000
2/3/2022 5:59:25 PM,2/3/2022 12:59:25 PM,PJM,102.860000
2/3/2022 5:59:40 PM,2/3/2022 12:59:40 PM,PJM,123.730000
2/3/2022 5:59:55 PM,2/3/2022 12:59:55 PM,PJM,43.380000
2/3/2022 6:00:10 PM,2/3/2022 1:00:10 PM,PJM,-84.340000
2/3/2022 6:00:25 PM,2/3/2022 1:00:25 PM,PJM,-98.780000
2/3/2022 6:00:40 PM,2/3/2022 1:00:40 PM,PJM,-58.510000
2/3/2022 6:00:55 PM,2/3/2022 1:00:55 PM,PJM,17.040000
2/3/2022 6:01:10 PM,2/3/2022 1:01:10 PM,PJM,35.050000
2/3/2022 6:01:25 PM,2/3/2022 1:01:25 PM,PJM,-46.860000
2/3/2022 6:01:40 PM,2/3/2022 1:01:40 PM,PJM,-65.560000
2/3/2022 6:01:55 PM,2/3/2022 1:01:55 PM,PJM,-152.750000
2/3/2022 6:02:10 PM,2/3/2022 1:02:10 PM,PJM,-30.710000
2/3/2022 6:02:25 PM,2/3/2022 1:02:25 PM,PJM,59.260000
2/3/2022 6:02:40 PM,2/3/2022 1:02:40 PM,PJM,69.520000
2/3/2022 6:02:55 PM,2/3/2022 1:02:55 PM,PJM,43.160000
2/3/2022 6:03:10 PM,2/3/2022 1:03:10 PM,PJM,-26.230000
2/3/2022 6:03:25 PM,2/3/2022 1:03:25 PM,PJM,2.950000
2/3/2022 6:03:40 PM,2/3/2022 1:03:40 PM,PJM,78.810000
2/3/2022 6:03:55 PM,2/3/2022 1:03:55 PM,PJM,88.350000
2/3/2022 6:04:10 PM,2/3/2022 1:04:10 PM,PJM,-35.730000
2/3/2022 6:04:25 PM,2/3/2022 1:04:25 PM,PJM,-41.070000
2/3/2022 6:04:40 PM,2/3/2022 1:04:40 PM,PJM,-0.030000
2/3/2022 6:04:55 PM,2/3/2022 1:04:55 PM,PJM,12.570000
2/3/2022 6:05:10 PM,2/3/2022 1:05:10 PM,PJM,-41.440000
2/3/2022 6:05:25 PM,2/3/2022 1:05:25 PM,PJM,-87.230000
2/3/2022 6:05:40 PM,2/3/2022 1:05:40 PM,PJM,-20.290000
2/3/2022 6:05:55 PM,2/3/2022 1:05:55 PM,PJM,-67.990000
2/3/2022 6:06:10 PM,2/3/2022 1:06:10 PM,PJM,-112.330000
2/3/2022 6:06:25 PM,2/3/2022 1:06:25 PM,PJM,-181.090000
2/3/2022 6:06:40 PM,2/3/2022 1:06:40 PM,PJM,-202.990000
2/3/2022 6:06:55 PM,2/3/2022 1:06:55 PM,PJM,-163.540000
2/3/2022 6:07:10 PM,2/3/2022 1:07:10 PM,PJM,-181.430000
2/3/2022 6:07:25 PM,2/3/2022 1:07:25 PM,PJM,-102.370000
2/3/2022 6:07:40 PM,2/3/2022 1:07:40 PM,PJM,-137.150000
2/3/2022 6:07:55 PM,2/3/2022 1:07:55 PM,PJM,-153.190000
2/3/2022 6:08:10 PM,2/3/2022 1:08:10 PM,PJM,-145.120000
2/3/2022 6:08:25 PM,2/3/2022 1:08:25 PM,PJM,-124.770000
2/3/2022 6:08:40 PM,2/3/2022 1:08:40 PM,PJM,-224.320000
2/3/2022 6:08:55 PM,2/3/2022 1:08:55 PM,PJM,-253.840000
2/3/2022 6:09:10 PM,2/3/2022 1:09:10 PM,PJM,-252.830000
2/3/2022 6:09:25 PM,2/3/2022 1:09:25 PM,PJM,-285.260000
2/3/2022 6:09:40 PM,2/3/2022 1:09:40 PM,PJM,-125.990000
2/3/2022 6:09:55 PM,2/3/2022 1:09:55 PM,PJM,-151.420000
2/3/2022 6:10:10 PM,2/3/2022 1:10:10 PM,PJM,-191.260000
2/3/2022 6:10:25 PM,2/3/2022 1:10:25 PM,PJM,-159.290000
2/3/2022 6:10:40 PM,2/3/2022 1:10:40 PM,PJM,-66.090000
2/3/2022 6:10:55 PM,2/3/2022 1:10:55 PM,PJM,7.420000
2/3/2022 6:11:10 PM,2/3/2022 1:11:10 PM,PJM,-69.700000
2/3/2022 6:11:25 PM,2/3/2022 1:11:25 PM,PJM,9.670000
2/3/2022 6:11:40 PM,2/3/2022 1:11:40 PM,PJM,11.900000
2/3/2022 6:11:55 PM,2/3/2022 1:11:55 PM,PJM,88.520000
2/3/2022 6:12:10 PM,2/3/2022 1:12:10 PM,PJM,108.000000
2/3/2022 6:12:25 PM,2/3/2022 1:12:25 PM,PJM,63.700000
2/3/2022 6:12:40 PM,2/3/2022 1:12:40 PM,PJM,104.460000
2/3/2022 6:12:55 PM,2/3/2022 1:12:55 PM,PJM,128.070000
2/3/2022 6:13:10 PM,2/3/2022 1:13:10 PM,PJM,203.150000
2/3/2022 6:13:25 PM,2/3/2022 1:13:25 PM,PJM,250.850000
2/3/2022 6:13:40 PM,2/3/2022 1:13:40 PM,PJM,263.450000
2/3/2022 6:13:55 PM,2/3/2022 1:13:55 PM,PJM,348.480000
2/3/2022 6:14:10 PM,2/3/2022 1:14:10 PM,PJM,502.140000
2/3/2022 6:14:25 PM,2/3/2022 1:14:25 PM,PJM,551.890000
2/3/2022 6:14:40 PM,2/3/2022 1:14:40 PM,PJM,518.220000
2/3/2022 6:14:55 PM,2/3/2022 1:14:55 PM,PJM,507.870000
2/3/2022 6:15:10 PM,2/3/2022 1:15:10 PM,PJM,510.400000
2/3/2022 6:15:25 PM,2/3/2022 1:15:25 PM,PJM,508.050000
2/3/2022 6:15:40 PM,2/3/2022 1:15:40 PM,PJM,528.880000
2/3/2022 6:15:55 PM,2/3/2022 1:15:55 PM,PJM,541.580000
2/3/2022 6:16:10 PM,2/3/2022 1:16:10 PM,PJM,510.340000
2/3/2022 6:16:25 PM,2/3/2022 1:16:25 PM,PJM,516.230000
2/3/2022 6:16:40 PM,2/3/2022 1:16:40 PM,PJM,513.030000
2/3/2022 6:16:55 PM,2/3/2022 1:16:55 PM,PJM,439.550000
2/3/2022 6:17:10 PM,2/3/2022 1:17:10 PM,PJM,359.420000
2/3/2022 6:17:25 PM,2/3/2022 1:17:25 PM,PJM,272.530000
2/3/2022 6:17:40 PM,2/3/2022 1:17:40 PM,PJM,116.000000
2/3/2022 6:17:55 PM,2/3/2022 1:17:55 PM,PJM,47.800000
2/3/2022 6:18:10 PM,2/3/2022 1:18:10 PM,PJM,54.840000
2/3/2022 6:18:25 PM,2/3/2022 1:18:25 PM,PJM,85.060000
2/3/2022 6:18:40 PM,2/3/2022 1:18:40 PM,PJM,3.190000
2/3/2022 6:18:55 PM,2/3/2022 1:18:55 PM,PJM,-37.370000
2/3/2022 6:19:10 PM,2/3/2022 1:19:10 PM,PJM,-66.430000
2/3/2022 6:19:25 PM,2/3/2022 1:19:25 PM,PJM,-83.680000
2/3/2022 6:19:40 PM,2/3/2022 1:19:40 PM,PJM,-12.030000
2/3/2022 6:19:55 PM,2/3/2022 1:19:55 PM,PJM,8.470000
2/3/2022 6:20:10 PM,2/3/2022 1:20:10 PM,PJM,-62.140000
2/3/2022 6:20:25 PM,2/3/2022 1:20:25 PM,PJM,-78.880000
2/3/2022 6:20:40 PM,2/3/2022 1:20:40 PM,PJM,-85.890000
2/3/2022 6:20:55 PM,2/3/2022 1:20:55 PM,PJM,-77.290000
2/3/2022 6:21:10 PM,2/3/2022 1:21:10 PM,PJM,-50.130000
2/3/2022 6:21:25 PM,2/3/2022 1:21:25 PM,PJM,-25.330000
2/3/2022 6:21:40 PM,2/3/2022 1:21:40 PM,PJM,-45.750000
2/3/2022 6:21:55 PM,2/3/2022 1:21:55 PM,PJM,-16.330000
2/3/2022 6:22:10 PM,2/3/2022 1:22:10 PM,PJM,-21.760000
2/3/2022 6:22:25 PM,2/3/2022 1:22:25 PM,PJM,50.590000
2/3/2022 6:22:40 PM,2/3/2022 1:22:40 PM,PJM,3.460000
2/3/2022 6:22:55 PM,2/3/2022 1:22:55 PM,PJM,-9.260000
2/3/2022 6:23:10 PM,2/3/2022 1:23:10 PM,PJM,25.420000
2/3/2022 6:23:25 PM,2/3/2022 1:23:25 PM,PJM,119.380000
2/3/2022 6:23:40 PM,2/3/2022 1:23:40 PM,PJM,194.750000
2/3/2022 6:23:55 PM,2/3/2022 1:23:55 PM,PJM,152.140000
2/3/2022 6:24:10 PM,2/3/2022 1:24:10 PM,PJM,69.550000
2/3/2022 6:24:25 PM,2/3/2022 1:24:25 PM,PJM,-75.590000
2/3/2022 6:24:40 PM,2/3/2022 1:24:40 PM,PJM,-59.120000
2/3/2022 6:24:55 PM,2/3/2022 1:24:55 PM,PJM,-92.460000
2/3/2022 6:25:10 PM,2/3/2022 1:25:10 PM,PJM,-144.930000
2/3/2022 6:25:25 PM,2/3/2022 1:25:25 PM,PJM,-125.660000
2/3/2022 6:25:40 PM,2/3/2022 1:25:40 PM,PJM,-74.690000
2/3/2022 6:25:55 PM,2/3/2022 1:25:55 PM,PJM,-50.950000
2/3/2022 6:26:10 PM,2/3/2022 1:26:10 PM,PJM,-128.010000
2/3/2022 6:26:25 PM,2/3/2022 1:26:25 PM,PJM,13.600000
2/3/2022 6:26:40 PM,2/3/2022 1:26:40 PM,PJM,27.820000
2/3/2022 6:26:55 PM,2/3/2022 1:26:55 PM,PJM,42.080000
2/3/2022 6:27:10 PM,2/3/2022 1:27:10 PM,PJM,-35.610000
2/3/2022 6:27:25 PM,2/3/2022 1:27:25 PM,PJM,39.500000
2/3/2022 6:27:40 PM,2/3/2022 1:27:40 PM,PJM,45.810000
2/3/2022 6:27:55 PM,2/3/2022 1:27:55 PM,PJM,66.180000
2/3/2022 6:28:10 PM,2/3/2022 1:28:10 PM,PJM,3.150000
2/3/2022 6:28:25 PM,2/3/2022 1:28:25 PM,PJM,-21.730000
2/3/2022 6:28:40 PM,2/3/2022 1:28:40 PM,PJM,-17.870000
2/3/2022 6:28:55 PM,2/3/2022 1:28:55 PM,PJM,-43.440000
2/3/2022 6:29:10 PM,2/3/2022 1:29:10 PM,PJM,-5.070000
2/3/2022 6:29:25 PM,2/3/2022 1:29:25 PM,PJM,-44.730000
2/3/2022 6:29:40 PM,2/3/2022 1:29:40 PM,PJM,-88.070000
2/3/2022 6:29:55 PM,2/3/2022 1:29:55 PM,PJM,-32.140000
2/3/2022 6:30:10 PM,2/3/2022 1:30:10 PM,PJM,-5.440000
2/3/2022 6:30:25 PM,2/3/2022 1:30:25 PM,PJM,-20.200000
2/3/2022 6:30:40 PM,2/3/2022 1:30:40 PM,PJM,84.130000
2/3/2022 6:30:55 PM,2/3/2022 1:30:55 PM,PJM,84.630000
2/3/2022 6:31:10 PM,2/3/2022 1:31:10 PM,PJM,-45.180000
2/3/2022 6:31:25 PM,2/3/2022 1:31:25 PM,PJM,-156.770000
2/3/2022 6:31:40 PM,2/3/2022 1:31:40 PM,PJM,-295.740000
2/3/2022 6:31:55 PM,2/3/2022 1:31:55 PM,PJM,-284.740000
2/3/2022 6:32:10 PM,2/3/2022 1:32:10 PM,PJM,-264.450000
2/3/2022 6:32:25 PM,2/3/2022 1:32:25 PM,PJM,-270.240000
2/3/2022 6:32:40 PM,2/3/2022 1:32:40 PM,PJM,-197.020000
2/3/2022 6:32:55 PM,2/3/2022 1:32:55 PM,PJM,-99.340000
2/3/2022 6:33:10 PM,2/3/2022 1:33:10 PM,PJM,31.420000
2/3/2022 6:33:25 PM,2/3/2022 1:33:25 PM,PJM,75.240000
2/3/2022 6:33:40 PM,2/3/2022 1:33:40 PM,PJM,45.680000
2/3/2022 6:33:55 PM,2/3/2022 1:33:55 PM,PJM,-9.070000
2/3/2022 6:34:10 PM,2/3/2022 1:34:10 PM,PJM,14.770000
2/3/2022 6:34:25 PM,2/3/2022 1:34:25 PM,PJM,74.690000
2/3/2022 6:34:40 PM,2/3/2022 1:34:40 PM,PJM,133.890000
2/3/2022 6:34:55 PM,2/3/2022 1:34:55 PM,PJM,142.040000
2/3/2022 6:35:10 PM,2/3/2022 1:35:10 PM,PJM,96.970000
2/3/2022 6:35:25 PM,2/3/2022 1:35:25 PM,PJM,52.930000
2/3/2022 6:35:40 PM,2/3/2022 1:35:40 PM,PJM,37.290000
2/3/2022 6:35:55 PM,2/3/2022 1:35:55 PM,PJM,44.580000
2/3/2022 6:36:10 PM,2/3/2022 1:36:10 PM,PJM,164.980000
2/3/2022 6:36:25 PM,2/3/2022 1:36:25 PM,PJM,209.960000
2/3/2022 6:36:40 PM,2/3/2022 1:36:40 PM,PJM,123.230000
2/3/2022 6:36:55 PM,2/3/2022 1:36:55 PM,PJM,155.830000
2/3/2022 6:37:10 PM,2/3/2022 1:37:10 PM,PJM,115.730000
2/3/2022 6:37:25 PM,2/3/2022 1:37:25 PM,PJM,146.040000
2/3/2022 6:37:40 PM,2/3/2022 1:37:40 PM,PJM,228.180000
2/3/2022 6:37:55 PM,2/3/2022 1:37:55 PM,PJM,284.660000
2/3/2022 6:38:10 PM,2/3/2022 1:38:10 PM,PJM,260.200000
2/3/2022 6:38:25 PM,2/3/2022 1:38:25 PM,PJM,270.990000
2/3/2022 6:38:40 PM,2/3/2022 1:38:40 PM,PJM,225.370000
2/3/2022 6:38:55 PM,2/3/2022 1:38:55 PM,PJM,161.180000
2/3/2022 6:39:10 PM,2/3/2022 1:39:10 PM,PJM,76.190000
2/3/2022 6:39:25 PM,2/3/2022 1:39:25 PM,PJM,47.470000
2/3/2022 6:39:40 PM,2/3/2022 1:39:40 PM,PJM,114.960000
2/3/2022 6:39:55 PM,2/3/2022 1:39:55 PM,PJM,159.410000
2/3/2022 6:40:10 PM,2/3/2022 1:40:10 PM,PJM,142.820000
2/3/2022 6:40:25 PM,2/3/2022 1:40:25 PM,PJM,92.270000
2/3/2022 6:40:40 PM,2/3/2022 1:40:40 PM,PJM,7.190000
2/3/2022 6:40:55 PM,2/3/2022 1:40:55 PM,PJM,1.050000
2/3/2022 6:41:10 PM,2/3/2022 1:41:10 PM,PJM,92.880000
2/3/2022 6:41:25 PM,2/3/2022 1:41:25 PM,PJM,186.150000
2/3/2022 6:41:40 PM,2/3/2022 1:41:40 PM,PJM,233.160000
2/3/2022 6:41:55 PM,2/3/2022 1:41:55 PM,PJM,167.250000
2/3/2022 6:42:10 PM,2/3/2022 1:42:10 PM,PJM,175.550000
2/3/2022 6:42:25 PM,2/3/2022 1:42:25 PM,PJM,146.840000
2/3/2022 6:42:40 PM,2/3/2022 1:42:40 PM,PJM,166.600000
2/3/2022 6:42:55 PM,2/3/2022 1:42:55 PM,PJM,91.070000
2/3/2022 6:43:10 PM,2/3/2022 1:43:10 PM,PJM,71.610000
2/3/2022 6:43:25 PM,2/3/2022 1:43:25 PM,PJM,68.340000
2/3/2022 6:43:40 PM,2/3/2022 1:43:40 PM,PJM,117.820000
2/3/2022 6:43:55 PM,2/3/2022 1:43:55 PM,PJM,115.350000
2/3/2022 6:44:10 PM,2/3/2022 1:44:10 PM,PJM,115.520000
2/3/2022 6:44:25 PM,2/3/2022 1:44:25 PM,PJM,181.030000
2/3/2022 6:44:40 PM,2/3/2022 1:44:40 PM,PJM,218.730000
2/3/2022 6:44:55 PM,2/3/2022 1:44:55 PM,PJM,161.810000
2/3/2022 6:45:10 PM,2/3/2022 1:45:10 PM,PJM,179.870000
2/3/2022 6:45:25 PM,2/3/2022 1:45:25 PM,PJM,154.510000
2/3/2022 6:45:40 PM,2/3/2022 1:45:40 PM,PJM,139.520000
2/3/2022 6:45:55 PM,2/3/2022 1:45:55 PM,PJM,63.820000
2/3/2022 6:46:10 PM,2/3/2022 1:46:10 PM,PJM,-26.670000
2/3/2022 6:46:25 PM,2/3/2022 1:46:25 PM,PJM,-37.260000
2/3/2022 6:46:40 PM,2/3/2022 1:46:40 PM,PJM,-16.750000
2/3/2022 6:46:55 PM,2/3/2022 1:46:55 PM,PJM,33.460000
2/3/2022 6:47:10 PM,2/3/2022 1:47:10 PM,PJM,72.240000
2/3/2022 6:47:25 PM,2/3/2022 1:47:25 PM,PJM,108.680000
2/3/2022 6:47:40 PM,2/3/2022 1:47:40 PM,PJM,144.520000
2/3/2022 6:47:55 PM,2/3/2022 1:47:55 PM,PJM,155.650000
2/3/2022 6:48:10 PM,2/3/2022 1:48:10 PM,PJM,83.120000
2/3/2022 6:48:25 PM,2/3/2022 1:48:25 PM,PJM,62.970000
2/3/2022 6:48:40 PM,2/3/2022 1:48:40 PM,PJM,103.470000
2/3/2022 6:48:55 PM,2/3/2022 1:48:55 PM,PJM,154.620000
2/3/2022 6:49:10 PM,2/3/2022 1:49:10 PM,PJM,74.690000
2/3/2022 6:49:25 PM,2/3/2022 1:49:25 PM,PJM,-6.930000
2/3/2022 6:49:40 PM,2/3/2022 1:49:40 PM,PJM,-68.470000
2/3/2022 6:49:55 PM,2/3/2022 1:49:55 PM,PJM,55.620000
2/3/2022 6:50:10 PM,2/3/2022 1:50:10 PM,PJM,51.140000
2/3/2022 6:50:25 PM,2/3/2022 1:50:25 PM,PJM,0.990000
2/3/2022 6:50:40 PM,2/3/2022 1:50:40 PM,PJM,-0.140000
2/3/2022 6:50:55 PM,2/3/2022 1:50:55 PM,PJM,129.690000
2/3/2022 6:51:10 PM,2/3/2022 1:51:10 PM,PJM,135.140000
2/3/2022 6:51:25 PM,2/3/2022 1:51:25 PM,PJM,68.950000
2/3/2022 6:51:40 PM,2/3/2022 1:51:40 PM,PJM,65.710000
2/3/2022 6:51:55 PM,2/3/2022 1:51:55 PM,PJM,52.030000
2/3/2022 6:52:10 PM,2/3/2022 1:52:10 PM,PJM,63.270000
2/3/2022 6:52:25 PM,2/3/2022 1:52:25 PM,PJM,-39.070000
2/3/2022 6:52:40 PM,2/3/2022 1:52:40 PM,PJM,26.990000
